docid,sentence1,sentence2,label,same_text
hub-49343,"Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | [E2]rei D. Fernando[/E2] de [E1]Nápoles[/E1], «para reprimir o furor dos turcos». Esteve na expedição de 1489 para defender a fortaleza da Graciosa, situada da ilha que o rio Luco forma junto da cidade de Larache. Foi estribeiro-mor do rei D. João II, a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de Arzila e Larache (Marrocos) em 1489, e em 1490 faz parte da guarda de D. João II, tendo voltado novamente a Arzila em 1495.",,local_nascimento_de,True
hub-49343,"Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | rei D. Fernando de Nápoles, «para reprimir o furor dos turcos». Esteve na expedição de 1489 para defender a fortaleza da Graciosa, situada da ilha que o rio Luco forma junto da cidade de [E2]Larache[/E2]. Foi estribeiro-mor do rei D. João II, a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de Arzila e [E1]Larache[/E1] (Marrocos) em 1489, e em 1490 faz parte da guarda de D. João II, tendo voltado novamente a Arzila em 1495.",,ident,True
hub-49343,"Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | rei D. Fernando de Nápoles, «para reprimir o furor dos turcos». Esteve na expedição de 1489 para defender a fortaleza da Graciosa, situada da ilha que o rio [E2]Luco[/E2] forma junto da cidade de Larache. Foi estribeiro-mor do rei D. João II, a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de Arzila e Larache ([E1]Marrocos[/E1]) em 1489, e em 1490 faz parte da guarda de D. João II, tendo voltado novamente a Arzila em 1495.",,inclui,True
hub-49343,"Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | rei D. Fernando de Nápoles, «para reprimir o furor dos turcos». Esteve na expedição [E2]de 1489[/E2] para defender a fortaleza da Graciosa, situada da ilha que o rio Luco forma junto da cidade de Larache. Foi estribeiro-mor do rei D. João II, a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de Arzila e Larache (Marrocos) [E1]em 1489[/E1], e em 1490 faz parte da guarda de D. João II, tendo voltado novamente a Arzila em 1495.",,ident,True
hub-49343,"Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | rei D. Fernando de Nápoles, «para reprimir o furor dos turcos». Esteve na expedição de 1489 para defender a fortaleza da Graciosa, situada da ilha que o rio Luco forma junto da cidade de Larache. Foi estribeiro-mor do [E2]rei D. João II[/E2], a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de Arzila e Larache (Marrocos) em 1489, e em 1490 faz parte da guarda de [E1]D. João II[/E1], tendo voltado novamente a Arzila em 1495.",,ident,True
hub-49343,"De regresso ao reino de [E1]Portugal[/E1], «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao Oriente em companhia de Tristão da Cunha e nomeando-o governador da Índia | governador da Índia na sucessão do vice-Rei D. Francisco de Almeida. Neste posto, conquistou vários portos em Omã acabando por chegar à riquíssima cidade de Ormuz, que se tornou tributária de Portugal. Em 1510 toma Goa ao turco Hidalcão e em 1511 toma Malaca, abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.","Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | rei D. Fernando de Nápoles, «para reprimir o furor dos turcos». Esteve na expedição de 1489 para defender a fortaleza da Graciosa, situada da ilha que o rio Luco forma junto da cidade de Larache. Foi estribeiro-mor do [E2]rei D. João II[/E2], a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de Arzila e Larache (Marrocos) em 1489, e em 1490 faz parte da guarda de D. João II, tendo voltado novamente a Arzila em 1495.",local_nascimento_de,False
hub-49343,"Foi educado na corte de D. Afonso V. Partiu na esquadra mandada em 1480 em socorro do rei D. Fernando de Nápoles | rei D. Fernando de Nápoles, «para reprimir o furor dos turcos». Esteve na expedição de 1489 para defender a fortaleza da Graciosa, situada da ilha que o rio Luco forma junto da cidade de Larache. Foi estribeiro-mor do rei D. João II, a quem em 1476 acompanhou nas guerras com Castela. Esteve assim nas praças-fortes de [E2]Arzila[/E2] e Larache (Marrocos) em 1489, e em 1490 faz parte da guarda de D. João II, tendo voltado novamente a [E1]Arzila[/E1] em 1495.",,ident,True
hub-49343,"Em 6 de abril de 1503 partiu para a [E2]Índia[/E2] com o primo Francisco de Albuquerque, comandando cada qual três naus, tendo participado em várias batalhas, erguido a fortaleza em [E1]Cochim[/E1] e estabelecido relações comerciais com Coulão.",,incluido,True
hub-49343,"Em 6 de abril de 1503 partiu para a [E2]Índia[/E2] com o primo Francisco de Albuquerque, comandando cada qual três naus, tendo participado em várias batalhas, erguido a fortaleza em Cochim e estabelecido relações comerciais com [E1]Coulão[/E1].",,ocorre_em,True
hub-49343,"De regresso ao reino de Portugal, «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao [E1]Oriente[/E1] em companhia de Tristão da Cunha e nomeando-o governador da Índia | governador da Índia na sucessão do vice-Rei D. Francisco de Almeida. Neste posto, conquistou vários portos em Omã acabando por chegar à riquíssima cidade de Ormuz, que se tornou tributária de Portugal. Em 1510 toma Goa ao turco Hidalcão e em 1511 toma Malaca, abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.","Em 6 de abril de 1503 partiu para a [E2]Índia[/E2] com o primo Francisco de Albuquerque, comandando cada qual três naus, tendo participado em várias batalhas, erguido a fortaleza em Cochim e estabelecido relações comerciais com Coulão.",inclui,False
hub-49343,"Em Fevereiro de 1513 Albuquerque parte para o estreito de Bab-el-Mandebe, tentando tomar Áden sem êxito. Com a construção da fortaleza de Ormuz em 1515 concluiu o seu plano de domínio dos pontos estratégicos que permitiam o controlo marítimo e o monopólio comercial da [E1]Índia[/E1].","Em 6 de abril de 1503 partiu para a [E2]Índia[/E2] com o primo Francisco de Albuquerque, comandando cada qual três naus, tendo participado em várias batalhas, erguido a fortaleza em Cochim e estabelecido relações comerciais com Coulão.",ident,False
hub-49343,"Em 1514 na [E1]Índia[/E1] dedicou-se à administração e diplomacia, a concluir a paz com Calecute, a receber embaixadas de reis indianos e a consolidar e embelezar Goa, onde, por meio do casamento de portugueses com mulheres indígenas procura criar uma raça luso-indiana. O seu prestígio chegara ao auge criando as bases do Império Português no Oriente | Império Português no Oriente.","Em 6 de abril de 1503 partiu para a [E2]Índia[/E2] com o primo Francisco de Albuquerque, comandando cada qual três naus, tendo participado em várias batalhas, erguido a fortaleza em Cochim e estabelecido relações comerciais com Coulão.",ident,False
hub-49343,"Jaz em local desconhecido em Goa, na [E1]India[/E1]? Ora, quando morreu, conta Diogo Barbosa Machado na Bibliotheca Lusitana (Tomo I, página 23) que «foi amortalhado com o manto da Ordem militar de Santiago, de que era comendador, sepultado na igreja de Nossa Senhora da Serra em Goa, que edificara em agradecimento do feliz sucesso da conquista de Malaca. Passados 51 anos | Passados 51 anos, foi trasladado, como dispusera seu testamento, ao convento de Nossa Senhora da Graça dos Religiosos Eremitas de Santo Agostinho | Nossa Senhora da Graça dos Religiosos Eremitas de Santo Agostinho da corte, para onde foi conduzido em 19 de maio de 1566 com pompa».","Em 6 de abril de 1503 partiu para a [E2]Índia[/E2] com o primo Francisco de Albuquerque, comandando cada qual três naus, tendo participado em várias batalhas, erguido a fortaleza em Cochim e estabelecido relações comerciais com Coulão.",ident,False
hub-49343,"De regresso ao reino de Portugal, «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao Oriente em companhia de Tristão da Cunha e nomeando-o governador da [E2]Índia[/E2] | governador da Índia na sucessão do [E1]vice-Rei D. Francisco de Almeida[/E1]. Neste posto, conquistou vários portos em Omã acabando por chegar à riquíssima cidade de Ormuz, que se tornou tributária de Portugal. Em 1510 toma Goa ao turco Hidalcão e em 1511 toma Malaca, abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.",,vinculo_inst,True
hub-49343,"De regresso ao reino de Portugal, «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao Oriente em companhia de Tristão da Cunha e nomeando-o governador da [E2]Índia[/E2] | governador da Índia na sucessão do vice-Rei D. Francisco de Almeida. Neste posto, conquistou vários portos em Omã acabando por chegar à riquíssima cidade de Ormuz, que se tornou tributária de Portugal. Em 1510 toma [E1]Goa[/E1] ao turco Hidalcão e em 1511 toma Malaca, abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.",,ocorre_em,True
hub-49343,"De regresso ao reino de Portugal, «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao [E2]Oriente[/E2] em companhia de Tristão da Cunha e nomeando-o governador da Índia | governador da Índia na sucessão do vice-Rei D. Francisco de Almeida. Neste posto, conquistou vários portos em [E1]Omã[/E1] acabando por chegar à riquíssima cidade de Ormuz, que se tornou tributária de Portugal. Em 1510 toma Goa ao turco Hidalcão e em 1511 toma Malaca, abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.",,incluido,True
hub-49343,"De regresso ao reino de Portugal, «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao [E2]Oriente[/E2] em companhia de Tristão da Cunha e nomeando-o governador da Índia | governador da Índia na sucessão do vice-Rei D. Francisco de Almeida. Neste posto, conquistou vários portos em Omã acabando por chegar à riquíssima cidade de [E1]Ormuz[/E1], que se tornou tributária de Portugal. Em 1510 toma Goa ao turco Hidalcão e em 1511 toma Malaca, abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.",,incluido,True
hub-49343,"De regresso ao reino de Portugal, «mais cheio de glórias que de despojos», foi bem acolhido por D. Manuel que em 1506 o tornou a enviar ao [E2]Oriente[/E2] em companhia de Tristão da Cunha e nomeando-o governador da Índia | governador da Índia na sucessão do vice-Rei D. Francisco de Almeida. Neste posto, conquistou vários portos em Omã acabando por chegar à riquíssima cidade de Ormuz, que se tornou tributária de Portugal. Em 1510 toma Goa ao turco Hidalcão e em 1511 toma [E1]Malaca[/E1], abrindo aos portugueses o acesso às especiarias das Molucas e ao comércio com a China.",,incluido,True
